img_id,img_path,category,category_id,x1,y1,x2,y2
9319,UECFOOD100/3/9319.jpg,pilaf,2,63.0,25.0,426.0,321.0
264,UECFOOD100/3/264.jpg,pilaf,2,62.0,68.0,240.0,226.0
263,UECFOOD100/3/263.jpg,pilaf,2,0.0,0.0,320.0,240.0
261,UECFOOD100/3/261.jpg,pilaf,2,0.0,0.0,200.0,144.0
273,UECFOOD100/3/273.jpg,pilaf,2,0.0,24.0,448.0,336.0
298,UECFOOD100/3/298.jpg,pilaf,2,16.0,16.0,314.0,222.0
225,UECFOOD100/3/225.jpg,pilaf,2,0.0,0.0,540.0,405.0
296,UECFOOD100/3/296.jpg,pilaf,2,0.0,24.0,572.0,426.0
260,UECFOOD100/3/260.jpg,pilaf,2,38.0,26.0,288.0,188.0
277,UECFOOD100/3/277.jpg,pilaf,2,0.0,10.0,320.0,190.0
241,UECFOOD100/3/241.jpg,pilaf,2,0.0,0.0,164.0,160.0
254,UECFOOD100/3/254.jpg,pilaf,2,0.0,0.0,240.0,270.0
222,UECFOOD100/3/222.jpg,pilaf,2,6.0,43.0,300.0,193.0
229,UECFOOD100/3/229.jpg,pilaf,2,0.0,0.0,300.0,225.0
9236,UECFOOD100/3/9236.jpg,pilaf,2,100.0,31.0,369.0,291.0
223,UECFOOD100/3/223.jpg,pilaf,2,0.0,0.0,540.0,405.0
12656,UECFOOD100/3/12656.jpg,pilaf,2,40.0,0.0,240.0,151.0
297,UECFOOD100/3/297.jpg,pilaf,2,0.0,16.0,300.0,337.0
292,UECFOOD100/3/292.jpg,pilaf,2,8.0,0.0,308.0,218.0
272,UECFOOD100/3/272.jpg,pilaf,2,0.0,0.0,260.0,240.0
258,UECFOOD100/3/258.jpg,pilaf,2,0.0,28.0,250.0,200.0
214,UECFOOD100/3/214.jpg,pilaf,2,0.0,0.0,260.0,240.0
231,UECFOOD100/3/231.jpg,pilaf,2,62.0,62.0,432.0,275.0
275,UECFOOD100/3/275.jpg,pilaf,2,0.0,32.0,250.0,185.0
220,UECFOOD100/3/220.jpg,pilaf,2,0.0,34.0,372.0,336.0
226,UECFOOD100/3/226.jpg,pilaf,2,22.0,10.0,294.0,232.0
290,UECFOOD100/3/290.jpg,pilaf,2,0.0,0.0,512.0,348.0
202,UECFOOD100/3/202.jpg,pilaf,2,0.0,31.0,250.0,138.0
262,UECFOOD100/3/262.jpg,pilaf,2,22.0,16.0,501.0,372.0
267,UECFOOD100/3/267.jpg,pilaf,2,67.0,126.0,492.0,450.0
271,UECFOOD100/3/271.jpg,pilaf,2,0.0,115.0,264.0,352.0
265,UECFOOD100/3/265.jpg,pilaf,2,0.0,0.0,160.0,120.0
10772,UECFOOD100/3/10772.jpg,pilaf,2,13.0,0.0,442.0,360.0
257,UECFOOD100/3/257.jpg,pilaf,2,12.0,98.0,298.0,208.0
276,UECFOOD100/3/276.jpg,pilaf,2,0.0,79.0,284.0,332.0
224,UECFOOD100/3/224.jpg,pilaf,2,13.0,13.0,190.0,139.0
237,UECFOOD100/3/237.jpg,pilaf,2,8.0,46.0,218.0,230.0
239,UECFOOD100/3/239.jpg,pilaf,2,0.0,24.0,220.0,163.0
230,UECFOOD100/3/230.jpg,pilaf,2,0.0,12.0,300.0,225.0
252,UECFOOD100/3/252.jpg,pilaf,2,0.0,0.0,180.0,141.0
285,UECFOOD100/3/285.jpg,pilaf,2,0.0,0.0,480.0,360.0
216,UECFOOD100/3/216.jpg,pilaf,2,22.0,0.0,400.0,300.0
251,UECFOOD100/3/251.jpg,pilaf,2,0.0,0.0,400.0,300.0
281,UECFOOD100/3/281.jpg,pilaf,2,0.0,0.0,448.0,336.0
232,UECFOOD100/3/232.jpg,pilaf,2,0.0,0.0,220.0,179.0
11056,UECFOOD100/3/11056.jpg,pilaf,2,66.0,24.0,429.0,336.0
279,UECFOOD100/3/279.jpg,pilaf,2,0.0,26.0,320.0,240.0
217,UECFOOD100/3/217.jpg,pilaf,2,0.0,0.0,240.0,180.0
234,UECFOOD100/3/234.jpg,pilaf,2,0.0,21.0,230.0,208.0
206,UECFOOD100/3/206.jpg,pilaf,2,0.0,0.0,640.0,480.0
218,UECFOOD100/3/218.jpg,pilaf,2,0.0,136.0,400.0,480.0
11057,UECFOOD100/3/11057.jpg,pilaf,2,64.0,19.0,433.0,342.0
269,UECFOOD100/3/269.jpg,pilaf,2,0.0,38.0,350.0,240.0
203,UECFOOD100/3/203.jpg,pilaf,2,0.0,80.0,522.0,480.0
270,UECFOOD100/3/270.jpg,pilaf,2,0.0,0.0,320.0,180.0
245,UECFOOD100/3/245.jpg,pilaf,2,0.0,31.0,250.0,148.0
210,UECFOOD100/3/210.jpg,pilaf,2,0.0,0.0,320.0,240.0
233,UECFOOD100/3/233.jpg,pilaf,2,17.0,19.0,187.0,131.0
247,UECFOOD100/3/247.jpg,pilaf,2,44.0,88.0,294.0,240.0
212,UECFOOD100/3/212.jpg,pilaf,2,0.0,75.0,250.0,236.0
249,UECFOOD100/3/249.jpg,pilaf,2,0.0,0.0,287.0,224.0
9274,UECFOOD100/3/9274.jpg,pilaf,2,0.0,87.0,265.0,384.0
242,UECFOOD100/3/242.jpg,pilaf,2,0.0,0.0,230.0,230.0
12649,UECFOOD100/3/12649.jpg,pilaf,2,40.0,44.0,174.0,270.0
10770,UECFOOD100/3/10770.jpg,pilaf,2,0.0,50.0,267.0,422.0
291,UECFOOD100/3/291.jpg,pilaf,2,101.0,48.0,360.0,248.0
228,UECFOOD100/3/228.jpg,pilaf,2,0.0,0.0,304.0,300.0
293,UECFOOD100/3/293.jpg,pilaf,2,0.0,95.0,448.0,336.0
16066,UECFOOD100/3/16066.jpg,pilaf,2,75.0,35.0,520.0,407.0
266,UECFOOD100/3/266.jpg,pilaf,2,73.0,0.0,600.0,450.0
278,UECFOOD100/3/278.jpg,pilaf,2,0.0,79.0,264.0,352.0
208,UECFOOD100/3/208.jpg,pilaf,2,5.0,62.0,201.0,184.0
215,UECFOOD100/3/215.jpg,pilaf,2,0.0,49.0,224.0,171.0
280,UECFOOD100/3/280.jpg,pilaf,2,0.0,0.0,342.0,254.0
244,UECFOOD100/3/244.jpg,pilaf,2,0.0,0.0,384.0,288.0
204,UECFOOD100/3/204.jpg,pilaf,2,0.0,27.0,230.0,173.0
209,UECFOOD100/3/209.jpg,pilaf,2,34.0,29.0,230.0,189.0
213,UECFOOD100/3/213.jpg,pilaf,2,35.0,17.0,258.0,194.0
227,UECFOOD100/3/227.jpg,pilaf,2,0.0,32.0,200.0,138.0
356,UECFOOD100/4/356.jpg,chicken-'n'-egg on rice,3,0.0,149.0,210.0,333.0
347,UECFOOD100/4/347.jpg,chicken-'n'-egg on rice,3,0.0,48.0,150.0,242.0
388,UECFOOD100/4/388.jpg,chicken-'n'-egg on rice,3,0.0,98.0,400.0,518.0
16304,UECFOOD100/4/16304.jpg,chicken-'n'-egg on rice,3,94.0,17.0,576.0,437.0
389,UECFOOD100/4/389.jpg,chicken-'n'-egg on rice,3,0.0,0.0,618.0,480.0
385,UECFOOD100/4/385.jpg,chicken-'n'-egg on rice,3,8.0,0.0,304.0,240.0
335,UECFOOD100/4/335.jpg,chicken-'n'-egg on rice,3,63.0,0.0,194.0,128.0
384,UECFOOD100/4/384.jpg,chicken-'n'-egg on rice,3,0.0,0.0,554.0,480.0
351,UECFOOD100/4/351.jpg,chicken-'n'-egg on rice,3,27.0,6.0,211.0,163.0
355,UECFOOD100/4/355.jpg,chicken-'n'-egg on rice,3,0.0,0.0,320.0,240.0
397,UECFOOD100/4/397.jpg,chicken-'n'-egg on rice,3,0.0,0.0,165.0,130.0
354,UECFOOD100/4/354.jpg,chicken-'n'-egg on rice,3,0.0,0.0,450.0,354.0
360,UECFOOD100/4/360.jpg,chicken-'n'-egg on rice,3,0.0,0.0,230.0,230.0
14470,UECFOOD100/4/14470.jpg,chicken-'n'-egg on rice,3,1.0,56.0,389.0,436.0
371,UECFOOD100/4/371.jpg,chicken-'n'-egg on rice,3,0.0,0.0,800.0,600.0
358,UECFOOD100/4/358.jpg,chicken-'n'-egg on rice,3,3.0,0.0,250.0,187.0
337,UECFOOD100/4/337.jpg,chicken-'n'-egg on rice,3,37.0,12.0,216.0,180.0
15768,UECFOOD100/4/15768.jpg,chicken-'n'-egg on rice,3,137.0,0.0,436.0,269.0
383,UECFOOD100/4/383.jpg,chicken-'n'-egg on rice,3,0.0,41.0,331.0,300.0
303,UECFOOD100/4/303.jpg,chicken-'n'-egg on rice,3,51.0,39.0,249.0,207.0
15645,UECFOOD100/4/15645.jpg,chicken-'n'-egg on rice,3,8.0,91.0,270.0,348.0
366,UECFOOD100/4/366.jpg,chicken-'n'-egg on rice,3,0.0,0.0,320.0,240.0
343,UECFOOD100/4/343.jpg,chicken-'n'-egg on rice,3,63.0,21.0,264.0,195.0
363,UECFOOD100/4/363.jpg,chicken-'n'-egg on rice,3,0.0,0.0,400.0,300.0
338,UECFOOD100/4/338.jpg,chicken-'n'-egg on rice,3,30.0,7.0,192.0,162.0
316,UECFOOD100/4/316.jpg,chicken-'n'-egg on rice,3,0.0,0.0,350.0,322.0
390,UECFOOD100/4/390.jpg,chicken-'n'-egg on rice,3,0.0,0.0,290.0,218.0
15929,UECFOOD100/4/15929.jpg,chicken-'n'-egg on rice,3,101.0,27.0,517.0,333.0
15588,UECFOOD100/4/15588.jpg,chicken-'n'-egg on rice,3,46.0,1.0,543.0,433.0
349,UECFOOD100/4/349.jpg,chicken-'n'-egg on rice,3,18.0,9.0,228.0,213.0
342,UECFOOD100/4/342.jpg,chicken-'n'-egg on rice,3,0.0,0.0,500.0,375.0
320,UECFOOD100/4/320.jpg,chicken-'n'-egg on rice,3,0.0,0.0,200.0,200.0
11380,UECFOOD100/4/11380.jpg,chicken-'n'-egg on rice,3,117.0,0.0,474.0,322.0
10802,UECFOOD100/4/10802.jpg,chicken-'n'-egg on rice,3,24.0,15.0,465.0,330.0
312,UECFOOD100/4/312.jpg,chicken-'n'-egg on rice,3,0.0,0.0,640.0,480.0
322,UECFOOD100/4/322.jpg,chicken-'n'-egg on rice,3,51.0,24.0,300.0,300.0
324,UECFOOD100/4/324.jpg,chicken-'n'-egg on rice,3,1.0,3.0,343.0,286.0
300,UECFOOD100/4/300.jpg,chicken-'n'-egg on rice,3,0.0,0.0,800.0,600.0
336,UECFOOD100/4/336.jpg,chicken-'n'-egg on rice,3,21.0,0.0,207.0,160.0
318,UECFOOD100/4/318.jpg,chicken-'n'-egg on rice,3,0.0,0.0,350.0,262.0
372,UECFOOD100/4/372.jpg,chicken-'n'-egg on rice,3,0.0,0.0,193.0,169.0
15726,UECFOOD100/4/15726.jpg,chicken-'n'-egg on rice,3,78.0,2.0,553.0,450.0
368,UECFOOD100/4/368.jpg,chicken-'n'-egg on rice,3,0.0,0.0,400.0,300.0
13772,UECFOOD100/4/13772.jpg,chicken-'n'-egg on rice,3,1.0,25.0,308.0,269.0
393,UECFOOD100/4/393.jpg,chicken-'n'-egg on rice,3,0.0,0.0,337.0,300.0
367,UECFOOD100/4/367.jpg,chicken-'n'-egg on rice,3,40.0,58.0,573.0,528.0
15436,UECFOOD100/4/15436.jpg,chicken-'n'-egg on rice,3,98.0,51.0,472.0,326.0
311,UECFOOD100/4/311.jpg,chicken-'n'-egg on rice,3,57.0,6.0,489.0,373.0
9115,UECFOOD100/4/9115.jpg,chicken-'n'-egg on rice,3,28.0,36.0,423.0,325.0
331,UECFOOD100/4/331.jpg,chicken-'n'-egg on rice,3,42.0,18.0,212.0,155.0
370,UECFOOD100/4/370.jpg,chicken-'n'-egg on rice,3,0.0,28.0,250.0,240.0
375,UECFOOD100/4/375.jpg,chicken-'n'-egg on rice,3,0.0,0.0,252.0,204.0
313,UECFOOD100/4/313.jpg,chicken-'n'-egg on rice,3,0.0,1.0,220.0,188.0
306,UECFOOD100/4/306.jpg,chicken-'n'-egg on rice,3,10.0,6.0,500.0,386.0
374,UECFOOD100/4/374.jpg,chicken-'n'-egg on rice,3,0.0,0.0,285.0,214.0
340,UECFOOD100/4/340.jpg,chicken-'n'-egg on rice,3,0.0,0.0,453.0,320.0
352,UECFOOD100/4/352.jpg,chicken-'n'-egg on rice,3,25.0,12.0,207.0,160.0
304,UECFOOD100/4/304.jpg,chicken-'n'-egg on rice,3,0.0,0.0,196.0,147.0
348,UECFOOD100/4/348.jpg,chicken-'n'-egg on rice,3,60.0,43.0,240.0,180.0
378,UECFOOD100/4/378.jpg,chicken-'n'-egg on rice,3,0.0,1.0,174.0,180.0
15607,UECFOOD100/4/15607.jpg,chicken-'n'-egg on rice,3,110.0,41.0,415.0,326.0
364,UECFOOD100/4/364.jpg,chicken-'n'-egg on rice,3,0.0,0.0,210.0,157.0
301,UECFOOD100/4/301.jpg,chicken-'n'-egg on rice,3,0.0,0.0,282.0,200.0
328,UECFOOD100/4/328.jpg,chicken-'n'-egg on rice,3,0.0,0.0,314.0,240.0
332,UECFOOD100/4/332.jpg,chicken-'n'-egg on rice,3,79.0,4.0,273.0,186.0
392,UECFOOD100/4/392.jpg,chicken-'n'-egg on rice,3,0.0,0.0,284.0,240.0
376,UECFOOD100/4/376.jpg,chicken-'n'-egg on rice,3,0.0,0.0,350.0,289.0
377,UECFOOD100/4/377.jpg,chicken-'n'-egg on rice,3,0.0,22.0,180.0,194.0
379,UECFOOD100/4/379.jpg,chicken-'n'-egg on rice,3,0.0,0.0,380.0,285.0
307,UECFOOD100/4/307.jpg,chicken-'n'-egg on rice,3,0.0,0.0,246.0,215.0
386,UECFOOD100/4/386.jpg,chicken-'n'-egg on rice,3,0.0,0.0,320.0,240.0
344,UECFOOD100/4/344.jpg,chicken-'n'-egg on rice,3,0.0,0.0,210.0,280.0
305,UECFOOD100/4/305.jpg,chicken-'n'-egg on rice,3,0.0,0.0,230.0,150.0
333,UECFOOD100/4/333.jpg,chicken-'n'-egg on rice,3,43.0,13.0,204.0,153.0
345,UECFOOD100/4/345.jpg,chicken-'n'-egg on rice,3,0.0,2.0,320.0,240.0
329,UECFOOD100/4/329.jpg,chicken-'n'-egg on rice,3,0.0,65.0,202.0,227.0
15610,UECFOOD100/4/15610.jpg,chicken-'n'-egg on rice,3,270.0,43.0,593.0,323.0
359,UECFOOD100/4/359.jpg,chicken-'n'-egg on rice,3,37.0,12.0,207.0,165.0
326,UECFOOD100/4/326.jpg,chicken-'n'-egg on rice,3,31.0,0.0,400.0,300.0
16697,UECFOOD100/4/16697.jpg,chicken-'n'-egg on rice,3,5.0,45.0,426.0,393.0
381,UECFOOD100/4/381.jpg,chicken-'n'-egg on rice,3,33.0,14.0,279.0,163.0
314,UECFOOD100/4/314.jpg,chicken-'n'-egg on rice,3,0.0,6.0,318.0,240.0
380,UECFOOD100/4/380.jpg,chicken-'n'-egg on rice,3,0.0,0.0,320.0,240.0
330,UECFOOD100/4/330.jpg,chicken-'n'-egg on rice,3,0.0,95.0,240.0,305.0
361,UECFOOD100/4/361.jpg,chicken-'n'-egg on rice,3,54.0,0.0,223.0,156.0
334,UECFOOD100/4/334.jpg,chicken-'n'-egg on rice,3,0.0,37.0,640.0,432.0
369,UECFOOD100/4/369.jpg,chicken-'n'-egg on rice,3,0.0,34.0,389.0,336.0
350,UECFOOD100/4/350.jpg,chicken-'n'-egg on rice,3,0.0,33.0,249.0,228.0
9283,UECFOOD100/4/9283.jpg,chicken-'n'-egg on rice,3,25.0,31.0,442.0,309.0
11534,UECFOOD100/4/11534.jpg,chicken-'n'-egg on rice,3,51.0,32.0,439.0,344.0
310,UECFOOD100/4/310.jpg,chicken-'n'-egg on rice,3,0.0,0.0,368.0,276.0
391,UECFOOD100/4/391.jpg,chicken-'n'-egg on rice,3,0.0,0.0,400.0,300.0
319,UECFOOD100/4/319.jpg,chicken-'n'-egg on rice,3,0.0,0.0,230.0,165.0
396,UECFOOD100/4/396.jpg,chicken-'n'-egg on rice,3,9.0,0.0,400.0,268.0
398,UECFOOD100/4/398.jpg,chicken-'n'-egg on rice,3,0.0,0.0,640.0,480.0
309,UECFOOD100/4/309.jpg,chicken-'n'-egg on rice,3,11.0,35.0,226.0,198.0
357,UECFOOD100/4/357.jpg,chicken-'n'-egg on rice,3,0.0,0.0,400.0,256.0
321,UECFOOD100/4/321.jpg,chicken-'n'-egg on rice,3,0.0,116.0,488.0,480.0
15715,UECFOOD100/4/15715.jpg,chicken-'n'-egg on rice,3,285.0,1.0,576.0,322.0
395,UECFOOD100/4/395.jpg,chicken-'n'-egg on rice,3,0.0,0.0,640.0,480.0
353,UECFOOD100/4/353.jpg,chicken-'n'-egg on rice,3,0.0,0.0,210.0,220.0
365,UECFOOD100/4/365.jpg,chicken-'n'-egg on rice,3,0.0,0.0,280.0,210.0
10643,UECFOOD100/4/10643.jpg,chicken-'n'-egg on rice,3,48.0,27.0,432.0,313.0
394,UECFOOD100/4/394.jpg,chicken-'n'-egg on rice,3,0.0,0.0,221.0,206.0
15871,UECFOOD100/4/15871.jpg,chicken-'n'-egg on rice,3,90.0,32.0,477.0,375.0
339,UECFOOD100/4/339.jpg,chicken-'n'-egg on rice,3,30.0,4.0,204.0,171.0
387,UECFOOD100/4/387.jpg,chicken-'n'-egg on rice,3,46.0,38.0,552.0,469.0
346,UECFOOD100/4/346.jpg,chicken-'n'-egg on rice,3,12.0,0.0,180.0,147.0
315,UECFOOD100/4/315.jpg,chicken-'n'-egg on rice,3,0.0,23.0,227.0,243.0
308,UECFOOD100/4/308.jpg,chicken-'n'-egg on rice,3,15.0,12.0,250.0,157.0
382,UECFOOD100/4/382.jpg,chicken-'n'-egg on rice,3,0.0,1.0,200.0,150.0
14302,UECFOOD100/4/14302.jpg,chicken-'n'-egg on rice,3,356.0,17.0,783.0,389.0
11480,UECFOOD100/4/11480.jpg,chicken-'n'-egg on rice,3,22.0,22.0,463.0,360.0
302,UECFOOD100/4/302.jpg,chicken-'n'-egg on rice,3,15.0,30.0,250.0,250.0
362,UECFOOD100/4/362.jpg,chicken-'n'-egg on rice,3,52.0,3.0,235.0,168.0
317,UECFOOD100/4/317.jpg,chicken-'n'-egg on rice,3,2.0,35.0,322.0,258.0
399,UECFOOD100/4/399.jpg,chicken-'n'-egg on rice,3,0.0,0.0,352.0,261.0
327,UECFOOD100/4/327.jpg,chicken-'n'-egg on rice,3,0.0,60.0,198.0,240.0
323,UECFOOD100/4/323.jpg,chicken-'n'-egg on rice,3,0.0,0.0,350.0,250.0
325,UECFOOD100/4/325.jpg,chicken-'n'-egg on rice,3,13.0,5.0,118.0,81.0
341,UECFOOD100/4/341.jpg,chicken-'n'-egg on rice,3,145.0,80.0,420.0,338.0
473,UECFOOD100/5/473.jpg,pork cutlet on rice,4,38.0,28.0,241.0,207.0
14860,UECFOOD100/5/14860.jpg,pork cutlet on rice,4,2.0,114.0,302.0,388.0
474,UECFOOD100/5/474.jpg,pork cutlet on rice,4,19.0,42.0,303.0,213.0
15442,UECFOOD100/5/15442.jpg,pork cutlet on rice,4,170.0,143.0,438.0,368.0
439,UECFOOD100/5/439.jpg,pork cutlet on rice,4,10.0,6.0,163.0,120.0
482,UECFOOD100/5/482.jpg,pork cutlet on rice,4,25.0,17.0,318.0,262.0
468,UECFOOD100/5/468.jpg,pork cutlet on rice,4,23.0,23.0,217.0,146.0
494,UECFOOD100/5/494.jpg,pork cutlet on rice,4,64.0,22.0,210.0,146.0
15810,UECFOOD100/5/15810.jpg,pork cutlet on rice,4,242.0,0.0,597.0,308.0
407,UECFOOD100/5/407.jpg,pork cutlet on rice,4,26.0,20.0,221.0,184.0
11233,UECFOOD100/5/11233.jpg,pork cutlet on rice,4,0.0,0.0,469.0,360.0
459,UECFOOD100/5/459.jpg,pork cutlet on rice,4,40.0,21.0,268.0,236.0
408,UECFOOD100/5/408.jpg,pork cutlet on rice,4,6.0,0.0,271.0,226.0
13767,UECFOOD100/5/13767.jpg,pork cutlet on rice,4,248.0,92.0,588.0,412.0
16267,UECFOOD100/5/16267.jpg,pork cutlet on rice,4,6.0,48.0,378.0,388.0
483,UECFOOD100/5/483.jpg,pork cutlet on rice,4,18.0,13.0,185.0,145.0
453,UECFOOD100/5/453.jpg,pork cutlet on rice,4,62.0,48.0,366.0,240.0
402,UECFOOD100/5/402.jpg,pork cutlet on rice,4,28.0,24.0,254.0,224.0
469,UECFOOD100/5/469.jpg,pork cutlet on rice,4,0.0,28.0,456.0,404.0
10843,UECFOOD100/5/10843.jpg,pork cutlet on rice,4,20.0,0.0,268.0,434.0
405,UECFOOD100/5/405.jpg,pork cutlet on rice,4,23.0,21.0,306.0,256.0
411,UECFOOD100/5/411.jpg,pork cutlet on rice,4,0.0,50.0,187.0,186.0
488,UECFOOD100/5/488.jpg,pork cutlet on rice,4,0.0,27.0,420.0,315.0
497,UECFOOD100/5/497.jpg,pork cutlet on rice,4,0.0,0.0,200.0,150.0
475,UECFOOD100/5/475.jpg,pork cutlet on rice,4,172.0,44.0,612.0,312.0
9178,UECFOOD100/5/9178.jpg,pork cutlet on rice,4,0.0,72.0,360.0,403.0
491,UECFOOD100/5/491.jpg,pork cutlet on rice,4,9.0,24.0,324.0,264.0
10709,UECFOOD100/5/10709.jpg,pork cutlet on rice,4,7.0,90.0,360.0,408.0
479,UECFOOD100/5/479.jpg,pork cutlet on rice,4,1.0,22.0,225.0,185.0
477,UECFOOD100/5/477.jpg,pork cutlet on rice,4,69.0,39.0,184.0,138.0
458,UECFOOD100/5/458.jpg,pork cutlet on rice,4,19.0,14.0,267.0,193.0
14740,UECFOOD100/5/14740.jpg,pork cutlet on rice,4,0.0,0.0,640.0,480.0
434,UECFOOD100/5/434.jpg,pork cutlet on rice,4,0.0,0.0,155.0,135.0
11222,UECFOOD100/5/11222.jpg,pork cutlet on rice,4,54.0,0.0,417.0,334.0
415,UECFOOD100/5/415.jpg,pork cutlet on rice,4,25.0,19.0,312.0,252.0
492,UECFOOD100/5/492.jpg,pork cutlet on rice,4,8.0,16.0,201.0,184.0
485,UECFOOD100/5/485.jpg,pork cutlet on rice,4,5.0,6.0,276.0,242.0
480,UECFOOD100/5/480.jpg,pork cutlet on rice,4,0.0,0.0,190.0,157.0
446,UECFOOD100/5/446.jpg,pork cutlet on rice,4,12.0,6.0,324.0,263.0
9177,UECFOOD100/5/9177.jpg,pork cutlet on rice,4,21.0,54.0,340.0,393.0
13765,UECFOOD100/5/13765.jpg,pork cutlet on rice,4,58.0,2.0,558.0,456.0
424,UECFOOD100/5/424.jpg,pork cutlet on rice,4,18.0,14.0,321.0,280.0
14858,UECFOOD100/5/14858.jpg,pork cutlet on rice,4,0.0,204.0,268.0,497.0
493,UECFOOD100/5/493.jpg,pork cutlet on rice,4,16.0,16.0,205.0,185.0
454,UECFOOD100/5/454.jpg,pork cutlet on rice,4,30.0,11.0,275.0,166.0
489,UECFOOD100/5/489.jpg,pork cutlet on rice,4,54.0,16.0,521.0,452.0
436,UECFOOD100/5/436.jpg,pork cutlet on rice,4,0.0,0.0,352.0,264.0
14739,UECFOOD100/5/14739.jpg,pork cutlet on rice,4,0.0,0.0,640.0,480.0
418,UECFOOD100/5/418.jpg,pork cutlet on rice,4,15.0,6.0,257.0,219.0
457,UECFOOD100/5/457.jpg,pork cutlet on rice,4,48.0,22.0,293.0,242.0
422,UECFOOD100/5/422.jpg,pork cutlet on rice,4,0.0,0.0,329.0,259.0
15144,UECFOOD100/5/15144.jpg,pork cutlet on rice,4,30.0,52.0,332.0,402.0
476,UECFOOD100/5/476.jpg,pork cutlet on rice,4,14.0,2.0,198.0,153.0
467,UECFOOD100/5/467.jpg,pork cutlet on rice,4,44.0,150.0,236.0,252.0
14821,UECFOOD100/5/14821.jpg,pork cutlet on rice,4,56.0,8.0,540.0,480.0
14972,UECFOOD100/5/14972.jpg,pork cutlet on rice,4,100.0,3.0,691.0,600.0
425,UECFOOD100/5/425.jpg,pork cutlet on rice,4,0.0,0.0,251.0,222.0
440,UECFOOD100/5/440.jpg,pork cutlet on rice,4,31.0,13.0,300.0,239.0
450,UECFOOD100/5/450.jpg,pork cutlet on rice,4,0.0,0.0,312.0,264.0
478,UECFOOD100/5/478.jpg,pork cutlet on rice,4,0.0,0.0,379.0,378.0
409,UECFOOD100/5/409.jpg,pork cutlet on rice,4,21.0,15.0,317.0,244.0
426,UECFOOD100/5/426.jpg,pork cutlet on rice,4,18.0,10.0,260.0,210.0
14922,UECFOOD100/5/14922.jpg,pork cutlet on rice,4,242.0,168.0,502.0,412.0
15662,UECFOOD100/5/15662.jpg,pork cutlet on rice,4,33.0,113.0,340.0,352.0
413,UECFOOD100/5/413.jpg,pork cutlet on rice,4,0.0,0.0,159.0,142.0
410,UECFOOD100/5/410.jpg,pork cutlet on rice,4,15.0,10.0,323.0,271.0
14857,UECFOOD100/5/14857.jpg,pork cutlet on rice,4,0.0,36.0,504.0,450.0
460,UECFOOD100/5/460.jpg,pork cutlet on rice,4,25.0,25.0,225.0,197.0
495,UECFOOD100/5/495.jpg,pork cutlet on rice,4,88.0,56.0,574.0,353.0
412,UECFOOD100/5/412.jpg,pork cutlet on rice,4,13.0,46.0,359.0,269.0
442,UECFOOD100/5/442.jpg,pork cutlet on rice,4,27.0,14.0,229.0,177.0
456,UECFOOD100/5/456.jpg,pork cutlet on rice,4,41.0,0.0,450.0,321.0
443,UECFOOD100/5/443.jpg,pork cutlet on rice,4,0.0,0.0,210.0,172.0
470,UECFOOD100/5/470.jpg,pork cutlet on rice,4,66.0,16.0,270.0,190.0
16707,UECFOOD100/5/16707.jpg,pork cutlet on rice,4,17.0,45.0,412.0,390.0
441,UECFOOD100/5/441.jpg,pork cutlet on rice,4,27.0,20.0,307.0,248.0
486,UECFOOD100/5/486.jpg,pork cutlet on rice,4,0.0,19.0,270.0,244.0
433,UECFOOD100/5/433.jpg,pork cutlet on rice,4,0.0,0.0,254.0,212.0
14826,UECFOOD100/5/14826.jpg,pork cutlet on rice,4,66.0,157.0,380.0,458.0
15403,UECFOOD100/5/15403.jpg,pork cutlet on rice,4,264.0,56.0,600.0,384.0
417,UECFOOD100/5/417.jpg,pork cutlet on rice,4,0.0,0.0,210.0,158.0
481,UECFOOD100/5/481.jpg,pork cutlet on rice,4,0.0,0.0,190.0,158.0
414,UECFOOD100/5/414.jpg,pork cutlet on rice,4,37.0,22.0,219.0,196.0
14094,UECFOOD100/5/14094.jpg,pork cutlet on rice,4,23.0,130.0,365.0,383.0
16015,UECFOOD100/5/16015.jpg,pork cutlet on rice,4,175.0,87.0,496.0,358.0
14859,UECFOOD100/5/14859.jpg,pork cutlet on rice,4,126.0,0.0,506.0,368.0
451,UECFOOD100/5/451.jpg,pork cutlet on rice,4,0.0,0.0,244.0,183.0
400,UECFOOD100/5/400.jpg,pork cutlet on rice,4,0.0,0.0,400.0,300.0
15720,UECFOOD100/5/15720.jpg,pork cutlet on rice,4,303.0,152.0,600.0,440.0
490,UECFOOD100/5/490.jpg,pork cutlet on rice,4,0.0,30.0,180.0,206.0
14879,UECFOOD100/5/14879.jpg,pork cutlet on rice,4,244.0,24.0,640.0,402.0
16681,UECFOOD100/5/16681.jpg,pork cutlet on rice,4,6.0,84.0,386.0,430.0
437,UECFOOD100/5/437.jpg,pork cutlet on rice,4,0.0,0.0,640.0,480.0
449,UECFOOD100/5/449.jpg,pork cutlet on rice,4,19.0,0.0,313.0,261.0
14810,UECFOOD100/5/14810.jpg,pork cutlet on rice,4,148.0,196.0,440.0,480.0
16250,UECFOOD100/5/16250.jpg,pork cutlet on rice,4,10.0,140.0,302.0,386.0
472,UECFOOD100/5/472.jpg,pork cutlet on rice,4,26.0,31.0,311.0,213.0
498,UECFOOD100/5/498.jpg,pork cutlet on rice,4,10.0,20.0,452.0,445.0
14836,UECFOOD100/5/14836.jpg,pork cutlet on rice,4,0.0,235.0,450.0,724.0
